rank,percentile_rank,book_id,title,author,rating,rating_category,rating_tier,is_high_rated,title_length,title_complexity,word_count,author_count,author_name_length,has_series_info,series_number,title_type,has_subtitle,has_middle_name,estimated_popularity
2817,92.5,16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,3.69,Good,Tier_1,False,28,Moderate,5,1,26,False,,Standard,False,True,Low
2818,92.5,29388297,"The Very Devil, Herself!",Loren Molloy,3.69,Good,Tier_1,False,24,Moderate,4,1,12,False,,Standard,False,False,Low
2819,92.6,6467249,Thieves Like Us,Edward   Anderson,3.69,Good,Tier_1,False,15,Simple,3,1,17,False,,Standard,False,False,Low
2820,92.6,16332,"Third Girl (Hercule Poirot, #40)",Agatha Christie,3.69,Good,Tier_1,False,32,Moderate,5,1,15,True,40.0,Series,False,False,Low
2821,92.6,45195,A Passage to India,E.M. Forster,3.68,Good,Tier_1,False,18,Simple,4,1,12,False,,Standard,False,False,Low
2822,92.7,34466492,Anatomy of a Scandal,Sarah Vaughan,3.68,Good,Tier_1,False,20,Simple,4,1,13,False,,Standard,False,False,Low
2823,92.7,129984,Big Fish,Daniel Wallace,3.68,Good,Tier_1,False,8,Simple,2,1,14,False,,Standard,False,False,Low
2824,92.7,11544466,"Breathe (Breathe, #1)",Sarah Crossan,3.68,Good,Tier_1,False,21,Moderate,3,1,13,True,1.0,Series,False,False,Low
2825,92.8,40231428,Corners: Voices on Change,Amy Lou Jenkins,3.68,Good,Tier_1,False,25,Moderate,4,1,15,False,,Subtitle,True,True,Low
2826,92.8,15944406,Doll Bones,Holly Black,3.68,Good,Tier_1,False,10,Simple,2,1,11,False,,Standard,False,False,Low
2827,92.8,370964,Hay Fever - A light comedy,Noël Coward,3.68,Good,Tier_1,False,26,Moderate,6,1,11,False,,Standard,False,False,Low
2828,92.9,219362,"Legion (The Exorcist, #2)",William Peter Blatty,3.68,Good,Tier_1,False,25,Moderate,4,1,20,True,2.0,Series,False,True,Low
2829,92.9,543873,Mister Pip,Lloyd Jones,3.68,Good,Tier_1,False,10,Simple,2,1,11,False,,Standard,False,False,Low
2830,92.9,92557,Quarantine,Jim Crace,3.68,Good,Tier_1,False,10,Simple,1,1,9,False,,Standard,False,False,Low
2831,93.0,320760,Texas Connection: The Assassination of President John F. Kennedy,Craig I. Zirbel,3.68,Good,Tier_1,False,64,Very Complex,9,1,15,False,,Subtitle,True,True,Low
2832,93.0,30095464,"The Bone Witch (The Bone Witch, #1)",Rin Chupeco,3.68,Good,Tier_1,False,35,Moderate,7,1,11,True,1.0,Series,False,False,Low
2833,93.0,30474,The Communist Manifesto,Karl Marx,3.68,Good,Tier_1,False,23,Moderate,3,1,9,False,,Standard,False,False,Low
2834,93.1,465248,The Hercules Text,Jack McDevitt,3.68,Good,Tier_1,False,17,Simple,3,1,13,False,,Standard,False,False,Low
2835,93.1,12291438,"The Madman's Daughter (The Madman's Daughter, #1)",Megan Shepherd,3.68,Good,Tier_1,False,49,Complex,7,1,14,True,1.0,Series,False,False,Low
2836,93.1,661318,"The Thief's Gamble (The Tales of Einarinn, #1)",Juliet E. McKenna,3.68,Good,Tier_1,False,46,Complex,8,1,17,True,1.0,Series,False,True,Low
2837,93.2,2750253,ابتسم,عائض القرني,3.68,Good,Tier_1,False,5,Simple,1,1,11,False,,Standard,False,False,Low
2838,93.2,115130,A Stranger in the Mirror,Sidney Sheldon,3.67,Good,Tier_1,False,24,Moderate,5,1,14,False,,Standard,False,False,Low
2839,93.2,6687,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)",Roald Dahl,3.67,Good,Tier_1,False,57,Complex,9,1,10,True,2.0,Series,False,False,Low
2840,93.3,4648,Death in the Afternoon,Ernest Hemingway,3.67,Good,Tier_1,False,22,Moderate,4,1,16,False,,Standard,False,False,Low
2841,93.3,276859,El árbol de la ciencia,Pío Baroja,3.67,Good,Tier_1,False,22,Moderate,5,1,10,False,,Standard,False,False,Low
2842,93.3,43808723,Everything Is F*cked: A Book About Hope,Mark Manson,3.67,Good,Tier_1,False,39,Moderate,7,1,11,False,,Subtitle,True,False,Low
2843,93.4,12829446,"Fated (Soul Seekers, #1)",Alyson Noel,3.67,Good,Tier_1,False,24,Moderate,4,1,11,True,1.0,Series,False,False,Low
2844,93.4,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,3.67,Good,Tier_1,False,39,Moderate,7,1,10,True,1.0,Series,False,False,Low
2845,93.4,1129916,"Lucky Starr and the Big Sun of Mercury (Lucky Starr, #4)",Isaac Asimov,3.67,Good,Tier_1,False,56,Complex,11,1,12,True,4.0,Series,False,False,Low
2846,93.5,213066340,Morsels,Abe Moss,3.67,Good,Tier_1,False,7,Simple,1,1,8,False,,Standard,False,False,Low
2847,93.5,29718,The Confusions of Young Törless,Robert Musil,3.67,Good,Tier_1,False,31,Moderate,5,1,12,False,,Standard,False,False,Low
2848,93.5,18125285,The Sabi,Diane  Brown,3.67,Good,Tier_1,False,8,Simple,2,1,12,False,,Standard,False,False,Low
2849,93.6,72978,Titus Andronicus,William Shakespeare,3.67,Good,Tier_1,False,16,Simple,2,1,19,False,,Standard,False,False,Low
2850,93.6,41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,3.67,Good,Tier_1,False,32,Moderate,5,1,15,True,1.0,Series,False,False,Low
2851,93.6,9355,Until I Find You,John Irving,3.67,Good,Tier_1,False,16,Simple,4,1,11,False,,Standard,False,False,Low
2852,93.7,6621287,com نسيان,Ahlam Mosteghanemi,3.67,Good,Tier_1,False,9,Simple,2,1,18,False,,Standard,False,False,Low
2853,93.7,27068734,But What If We're Wrong? Thinking About the Present As If It Were the Past,Chuck Klosterman,3.66,Good,Tier_1,False,74,Very Complex,15,1,16,False,,Standard,False,False,Low
2854,93.7,11570,Dreamcatcher,Stephen        King,3.66,Good,Tier_1,False,12,Simple,1,1,19,False,,Standard,False,False,Low
2855,93.8,58527403,"Magnolia Parks (Magnolia Parks Universe, #1)",Jessa Hastings,3.66,Good,Tier_1,False,44,Complex,6,1,14,True,1.0,Series,False,False,Low
2856,93.8,317282,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,3.66,Good,Tier_1,False,29,Moderate,5,1,15,False,,Standard,False,False,Low
2857,93.8,957375,"Op-Center (Tom Clancy's Op-Center, #1)",Jeff Rovin,3.66,Good,Tier_1,False,38,Moderate,5,1,10,True,1.0,Series,False,False,Low
2858,93.9,12401556,The Age of Miracles,Karen Thompson Walker,3.66,Good,Tier_1,False,19,Simple,4,1,21,False,,Standard,False,True,Low
2859,93.9,88730,The Celtic Book of Days: A Daily Guide to Celtic Spirituality and Wisdom,Caitlín Matthews,3.66,Good,Tier_1,False,72,Very Complex,13,1,16,False,,Subtitle,True,False,Low
2860,93.9,64416,The Good Woman of Setzuan,Bertolt Brecht,3.66,Good,Tier_1,False,25,Moderate,5,1,14,False,,Standard,False,False,Low
2861,94.0,42927050,The Perfect Wife,J.P. Delaney,3.66,Good,Tier_1,False,16,Simple,3,1,12,False,,Standard,False,False,Low
2862,94.0,2731276,The Story of Edgar Sawtelle,David Wroblewski,3.66,Good,Tier_1,False,27,Moderate,5,1,16,False,,Standard,False,False,Low
2863,94.0,24731,The Tortilla Curtain,T. Coraghessan Boyle,3.66,Good,Tier_1,False,20,Simple,3,1,20,False,,Standard,False,True,Low
2864,94.1,249,"Tropic of Cancer (Tropic, #1)",Henry Miller,3.66,Good,Tier_1,False,29,Moderate,5,1,12,True,1.0,Series,False,False,Low
2865,94.1,373685,User,Bruce Benderson,3.66,Good,Tier_1,False,4,Simple,1,1,15,False,,Standard,False,False,Low
2866,94.1,372087,"Wrath of Ashar (The Book of the Kingdoms, #1)",Angus Wells,3.66,Good,Tier_1,False,45,Complex,9,1,11,True,1.0,Series,False,False,Low
2867,94.2,67464,چشم‌هایش,بزرگ علوی,3.66,Good,Tier_1,False,8,Simple,1,1,9,False,,Standard,False,False,Low
2868,94.2,1044816,"A Beautiful Blue Death (Charles Lenox Mysteries, #1)",Charles Finch,3.65,Good,Tier_1,False,52,Complex,8,1,13,True,1.0,Series,False,False,Low
2869,94.2,114511,A Sport and a Pastime,James Salter,3.65,Good,Tier_1,False,21,Moderate,5,1,12,False,,Standard,False,False,Low
2870,94.3,2285386,"Crime (Ray Lennox, #1)",Irvine Welsh,3.65,Good,Tier_1,False,22,Moderate,4,1,12,True,1.0,Series,False,False,Low
2871,94.3,1869,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,3.65,Good,Tier_1,False,48,Complex,9,1,18,False,,Subtitle,True,False,Low
2872,94.3,17158976,"The Beautiful Ashes (Broken Destiny, #1)",Jeaniene Frost,3.65,Good,Tier_1,False,40,Moderate,6,1,14,True,1.0,Series,False,False,Low
2873,94.4,8943012,The Bone Sword,Walter Rhein,3.65,Good,Tier_1,False,14,Simple,3,1,12,False,,Standard,False,False,Low
2874,94.4,50053,The Contender,Robert Lipsyte,3.65,Good,Tier_1,False,13,Simple,2,1,14,False,,Standard,False,False,Low
2875,94.4,30962053,The Idiot,Elif Batuman,3.65,Good,Tier_1,False,9,Simple,2,1,12,False,,Standard,False,False,Low
2876,94.4,4004,The Pilgrimage,Paulo Coelho,3.65,Good,Tier_1,False,14,Simple,2,1,12,False,,Standard,False,False,Low
2877,94.5,330760,The Subterraneans,Jack Kerouac,3.65,Good,Tier_1,False,17,Simple,2,1,12,False,,Standard,False,False,Low
2878,94.5,25489025,The Vegetarian,Han Kang,3.65,Good,Tier_1,False,14,Simple,2,1,8,False,,Standard,False,False,Low
2879,94.5,216361,The World Jones Made,Philip K. Dick,3.65,Good,Tier_1,False,20,Simple,4,1,14,False,,Standard,False,True,Low
2880,94.6,59651557,"Under One Roof (The STEMinist Novellas, #1)",Ali Hazelwood,3.65,Good,Tier_1,False,43,Complex,7,1,13,True,1.0,Series,False,False,Low
2881,94.6,16143347,We Were Liars,E. Lockhart,3.65,Good,Tier_1,False,13,Simple,3,1,11,False,,Standard,False,False,Low
2882,94.6,13597728,"Asylum (Asylum, #1)",Madeleine Roux,3.64,Good,Tier_1,False,19,Simple,3,1,14,True,1.0,Series,False,False,Low
2883,94.7,15839984,Cruel Beauty,Rosamund Hodge,3.64,Good,Tier_1,False,12,Simple,2,1,14,False,,Standard,False,False,Low
2884,94.7,373131,House of Splendid Isolation,Edna O'Brien,3.64,Good,Tier_1,False,27,Moderate,4,1,12,False,,Standard,False,False,Low
2885,94.7,77244,Lake Wobegon Days,Garrison Keillor,3.64,Good,Tier_1,False,17,Simple,3,1,16,False,,Standard,False,False,Low
2886,94.8,32071,Sons and Lovers,D.H. Lawrence,3.64,Good,Tier_1,False,15,Simple,3,1,13,False,,Standard,False,False,Low
2887,94.8,182463,An Indecent Obsession,Colleen McCullough,3.63,Good,Tier_1,False,21,Moderate,3,1,18,False,,Standard,False,False,Low
2888,94.8,12663646,"Hana (Delirium, #1.5)",Lauren Oliver,3.63,Good,Tier_1,False,21,Moderate,3,1,13,False,1.0,Standard,False,False,Low
2889,94.9,819524,How Many Miles to Babylon?,Jennifer Johnston,3.63,Good,Tier_1,False,26,Moderate,5,1,17,False,,Standard,False,False,Low
2890,94.9,255911,In Pursuit of Happiness: Better Living from Plato to Prozac,Mark Kingwell,3.63,Good,Tier_1,False,59,Complex,10,1,13,False,,Subtitle,True,False,Low
2891,94.9,91137,Juniper Time,Kate Wilhelm,3.63,Good,Tier_1,False,12,Simple,2,1,12,False,,Standard,False,False,Low
2892,95.0,51591602,She's Too Pretty to Burn,Wendy Heard,3.63,Good,Tier_1,False,24,Moderate,5,1,11,False,,Standard,False,False,Low
2893,95.0,6357708,"Sisters Red (Fairytale Retellings, #1)",Jackson Pearce,3.63,Good,Tier_1,False,38,Moderate,5,1,14,True,1.0,Series,False,False,Low
2894,95.0,624641,The Dreamers,Gilbert Adair,3.63,Good,Tier_1,False,12,Simple,2,1,13,False,,Standard,False,False,Low
2895,95.1,39297652,The Legacy of King Jasteroth Vol. 1,S.L. Wyllie,3.63,Good,Tier_1,False,35,Moderate,7,1,11,False,,Standard,False,False,Low
2896,95.1,22589046,The Spanish Farm,Ralph Hale Mottram,3.63,Good,Tier_1,False,16,Simple,3,1,18,False,,Standard,False,True,Low
2897,95.1,7817222,El violí d'Auschwitz,Maria Àngels Anglada,3.62,Good,Tier_1,False,20,Simple,3,1,20,False,,Standard,False,True,Low
2898,95.2,225343,Heartburn,Nora Ephron,3.62,Good,Tier_1,False,9,Simple,1,1,11,False,,Standard,False,False,Low
2899,95.2,35099719,How to Stop Feeling Like Sh*t,Andrea Owen,3.62,Good,Tier_1,False,29,Moderate,6,1,11,False,,Standard,False,False,Low
2900,95.2,25128811,"Ice Planet Barbarians (Ice Planet Barbarians, #1)",Ruby Dixon,3.62,Good,Tier_1,False,49,Complex,7,1,10,True,1.0,Series,False,False,Low
2901,95.3,7735333,"Matched (Matched, #1)",Ally Condie,3.62,Good,Tier_1,False,21,Moderate,3,1,11,True,1.0,Series,False,False,Low
2902,95.3,6408579,Prairie Tale,Melissa Gilbert,3.62,Good,Tier_1,False,12,Simple,2,1,15,False,,Standard,False,False,Low
2903,95.3,6488591,Tales of the Klondyke,Jack London,3.62,Good,Tier_1,False,21,Moderate,4,1,11,False,,Standard,False,False,Low
2904,95.4,18773360,The Seer King: Book One of the Seer King Trilogy,Chris Bunch,3.62,Good,Tier_1,False,48,Complex,10,1,11,False,,Subtitle,True,False,Low
2905,95.4,4813,1421: The Year China Discovered America,Gavin Menzies,3.61,Good,Tier_1,False,39,Moderate,6,1,13,False,,Subtitle,True,False,Low
2906,95.4,908135,"Atlan (Atlan, #2)",Jane Gaskell,3.61,Good,Tier_1,False,17,Simple,3,1,12,True,2.0,Series,False,False,Low
2907,95.5,62837289,Becoming Free Indeed: My Story of Disentangling Faith from Fear,Jinger Duggar Vuolo,3.61,Good,Tier_1,False,63,Very Complex,10,1,19,False,,Subtitle,True,True,Low
2908,95.5,46105,Between the Acts,Virginia Woolf,3.61,Good,Tier_1,False,16,Simple,3,1,14,False,,Standard,False,False,Low
2909,95.5,915341,Black Trillium,Marion Zimmer Bradley,3.61,Good,Tier_1,False,14,Simple,2,1,21,False,,Standard,False,True,Low
2910,95.6,2169223,"Bloodheir (The Godless World, #2)",Brian Ruckley,3.61,Good,Tier_1,False,33,Moderate,5,1,13,True,2.0,Series,False,False,Low
2911,95.6,362620,"Karameikos: Kingdom of Adventure (Advanced Dungeons & Dragons, 2nd Edition: Mystara Campaign)",Jeff Grubb,3.61,Good,Tier_1,False,93,Very Complex,12,1,10,False,,Subtitle,True,False,Low
2912,95.6,49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,3.61,Good,Tier_1,False,32,Moderate,6,1,15,True,2.0,Series,False,False,Low
2913,95.7,3979,Song of Kali,Dan Simmons,3.61,Good,Tier_1,False,12,Simple,3,1,11,False,,Standard,False,False,Low
2914,95.7,12474,"The Armies of the Night: History as a Novel, The Novel as History",Norman Mailer,3.61,Good,Tier_1,False,65,Very Complex,13,1,13,False,,Subtitle,True,False,Low
2915,95.7,52379735,The Echo Wife,Sarah Gailey,3.61,Good,Tier_1,False,13,Simple,3,1,12,False,,Standard,False,False,Low
2916,95.8,15967,The Falls,Joyce Carol Oates,3.61,Good,Tier_1,False,9,Simple,2,1,17,False,,Standard,False,True,Low
2917,95.8,40009804,"Whiskey in a Teacup: What Growing Up in the South Taught Me About Life, Love, and Baking Biscuits",Reese Witherspoon,3.61,Good,Tier_1,False,97,Very Complex,18,1,17,False,,Subtitle,True,False,Low
2918,95.8,35410511,Baby Teeth,Zoje Stage,3.6,Good,Tier_1,False,10,Simple,2,1,10,False,,Standard,False,False,Low
2919,95.9,146549,Blasted,Sarah Kane,3.6,Good,Tier_1,False,7,Simple,1,1,10,False,,Standard,False,False,Low
2920,95.9,11041,Delta of Venus,Anaïs Nin,3.6,Good,Tier_1,False,14,Simple,3,1,9,False,,Standard,False,False,Low
2921,95.9,3975774,"Evermore (The Immortals, #1)",Alyson Noel,3.6,Good,Tier_1,False,28,Moderate,4,1,11,True,1.0,Series,False,False,Low
2922,96.0,6314293,"Flesh and Fire (Vineart War, #1)",Laura Anne Gilman,3.6,Good,Tier_1,False,32,Moderate,6,1,17,True,1.0,Series,False,True,Low
2923,96.0,27800137,Kerfol,Edith Wharton,3.6,Good,Tier_1,False,6,Simple,1,1,13,False,,Standard,False,False,Low
2924,96.0,1883025,Penhally (Southern Classics Series),Caroline Gordon,3.6,Good,Tier_1,False,35,Moderate,4,1,15,False,,Standard,False,False,Low
2925,96.1,596986,That Awful Mess on the Via Merulana,Carlo Emilio Gadda,3.6,Good,Tier_1,False,35,Moderate,7,1,18,False,,Standard,False,True,Low
2926,96.1,908138,"The City (Atlan, #3)",Jane Gaskell,3.6,Good,Tier_1,False,20,Simple,4,1,12,True,3.0,Series,False,False,Low
2927,96.1,42190273,The Last House Guest,Megan Miranda,3.6,Good,Tier_1,False,20,Simple,4,1,13,False,,Standard,False,False,Low
2928,96.2,304372,The Smile at the Foot of the Ladder,Henry Miller,3.6,Good,Tier_1,False,35,Moderate,8,1,12,False,,Standard,False,False,Low
2929,96.2,63432,3001: The Final Odyssey,Arthur C. Clarke,3.59,Good,Tier_1,False,23,Moderate,4,1,16,False,,Subtitle,True,True,Low
2930,96.2,212294435,At the Bottom of the Garden,Camilla  Bruce,3.59,Good,Tier_1,False,27,Moderate,6,1,14,False,,Standard,False,False,Low
2931,96.3,12898,Death of a Salesman,Arthur Miller,3.59,Good,Tier_1,False,19,Simple,4,1,13,False,,Standard,False,False,Low
2932,96.3,20193924,"Mind's Eye (Inspector Van Veeteren, #1)",Håkan Nesser,3.59,Good,Tier_1,False,39,Moderate,6,1,12,True,1.0,Series,False,False,Low
2933,96.3,3121162,Testimony,Anita Shreve,3.59,Good,Tier_1,False,9,Simple,1,1,12,False,,Standard,False,False,Low
2934,96.4,296302,The Last Summer of You and Me,Ann Brashares,3.59,Good,Tier_1,False,29,Moderate,7,1,13,False,,Standard,False,False,Low
2935,96.4,40610803,The Marriage Pact,Michelle Richmond,3.59,Good,Tier_1,False,17,Simple,3,1,17,False,,Standard,False,False,Low
2936,96.4,1286453,We Disappear,Scott Heim,3.59,Good,Tier_1,False,12,Simple,2,1,10,False,,Standard,False,False,Low
2937,96.5,25622780,Wide Sargasso Sea,Jean Rhys,3.59,Good,Tier_1,False,17,Simple,3,1,9,False,,Standard,False,False,Low
2938,96.5,565335,Acacia: The War with the Mein (Acacia #1),David Anthony Durham,3.58,Good,Tier_1,False,41,Complex,8,1,20,True,1.0,Series_Subtitle,True,True,Low
2939,96.5,48180,Hell,Henri Barbusse,3.58,Good,Tier_1,False,4,Simple,1,1,14,False,,Standard,False,False,Low
2940,96.6,26213001,Humanism: The Whore of Babylon and the Sleeping Church,Christina M.  Lopez,3.58,Good,Tier_1,False,54,Complex,9,1,19,False,,Subtitle,True,True,Low
2941,96.6,1036470,Icefields,Thomas Wharton,3.58,Good,Tier_1,False,9,Simple,1,1,14,False,,Standard,False,False,Low
2942,96.6,1427,The Zahir,Paulo Coelho,3.58,Good,Tier_1,False,9,Simple,2,1,12,False,,Standard,False,False,Low
2943,96.7,11187932,"Blood & Spirits (The Coming Storm, #1)",Dennis Sharpe,3.57,Good,Tier_1,False,38,Moderate,7,1,13,True,1.0,Series,False,False,Low
2944,96.7,621236,Deus X and Other Stories,Norman Spinrad,3.57,Good,Tier_1,False,24,Moderate,5,1,14,False,,Standard,False,False,Low
2945,96.7,7095793,"Fall of Thanes (The Godless World, #3)",Brian Ruckley,3.57,Good,Tier_1,False,38,Moderate,7,1,13,True,3.0,Series,False,False,Low
2946,96.7,35542451,Girl Wash your Face,Rachel Hollis,3.57,Good,Tier_1,False,19,Simple,4,1,13,False,,Standard,False,False,Low
2947,96.8,16307,"Hallowe'en Party (Hercule Poirot, #41)",Agatha Christie,3.57,Good,Tier_1,False,38,Moderate,5,1,15,True,41.0,Series,False,False,Low
2948,96.8,250041,Miss Lonelyhearts,Nathanael West,3.57,Good,Tier_1,False,17,Simple,2,1,14,False,,Standard,False,False,Low
2949,96.8,5576714,Scientology 8-80: The Discovery & Increase of Life Energy in the Genus Homo Sapiens,L. Ron Hubbard,3.57,Good,Tier_1,False,83,Very Complex,14,1,14,False,,Subtitle,True,True,Low
2950,96.9,16316,"The Big Four (Hercule Poirot, #5)",Agatha Christie,3.57,Good,Tier_1,False,33,Moderate,6,1,15,True,5.0,Series,False,False,Low
2951,96.9,17557913,The Farm,Tom Rob Smith,3.57,Good,Tier_1,False,8,Simple,2,1,13,False,,Standard,False,True,Low
2952,96.9,7234875,The Little Stranger,Sarah Waters,3.57,Good,Tier_1,False,19,Simple,3,1,12,False,,Standard,False,False,Low
2953,97.0,728046,"Time Spiral (Magic: The Gathering: Time Spiral Cycle, #1)",Scott McGough,3.57,Good,Tier_1,False,57,Complex,9,1,13,True,1.0,Series_Subtitle,True,False,Low
2954,97.0,13380915,Zom-B,Darren Shan,3.57,Good,Tier_1,False,5,Simple,1,1,11,False,,Standard,False,False,Low
2955,97.0,70253,Cocaine Nights,J.G. Ballard,3.56,Good,Tier_1,False,14,Simple,2,1,12,False,,Standard,False,False,Low
2956,97.1,180026,Diary of a Lost Girl: The Autobiography of Kola Boof,Kola Boof,3.56,Good,Tier_1,False,52,Complex,10,1,9,False,,Subtitle,True,False,Low
2957,97.1,93769,Emergency Room,Caroline B. Cooney,3.56,Good,Tier_1,False,14,Simple,2,1,18,False,,Standard,False,True,Low
2958,97.1,70236,Running Wild,J.G. Ballard,3.56,Good,Tier_1,False,12,Simple,2,1,12,False,,Standard,False,False,Low
2959,97.2,93839,The Key,Jun'ichirō Tanizaki,3.56,Good,Tier_1,False,7,Simple,2,1,19,False,,Standard,False,False,Low
2960,97.2,7507908,The Replacement,Brenna Yovanoff,3.56,Good,Tier_1,False,15,Simple,2,1,15,False,,Standard,False,False,Low
2961,97.2,3573469,"A Noite dos Elfos (A Trilogia dos Elfos, #2)",Jean-Louis Fetjaine,3.55,Good,Tier_1,False,44,Complex,9,1,19,True,2.0,Series,False,False,Low
2962,97.3,595140,Eleuthéria,Samuel Beckett,3.55,Good,Tier_1,False,10,Simple,1,1,14,False,,Standard,False,False,Low
2963,97.3,9913,Glamorama,Bret Easton Ellis,3.55,Good,Tier_1,False,9,Simple,1,1,17,False,,Standard,False,True,Low
2964,97.3,2296567,Say You're One of Them,Uwem Akpan,3.55,Good,Tier_1,False,22,Moderate,5,1,10,False,,Standard,False,False,Low
2965,97.4,18414,Utopia,Thomas More,3.55,Good,Tier_1,False,6,Simple,1,1,11,False,,Standard,False,False,Low
2966,97.4,29405007,Freedom: My Book of Firsts,Jaycee Dugard,3.54,Good,Tier_1,False,26,Moderate,5,1,13,False,,Subtitle,True,False,Low
2967,97.4,10718,Something Happened,Joseph Heller,3.54,Good,Tier_1,False,18,Simple,2,1,13,False,,Standard,False,False,Low
2968,97.5,212534,The Bedroom Secrets of the Master Chefs,Irvine Welsh,3.54,Good,Tier_1,False,39,Moderate,7,1,12,False,,Standard,False,False,Low
2969,97.5,70912,The Dice Man,Luke Rhinehart,3.54,Good,Tier_1,False,12,Simple,3,1,14,False,,Standard,False,False,Low
